population,households,median_income,median_house_value,total_bedrooms,latitude,longitude,housing_median_age,,,
1296,484,41250,70800,523,34.661916600000005,-78.2522725,36,,,
1052,466,38611,68600,640,35.0125119,-78.5049105,42,,,
1817,631,44063,80000,729,34.9482456,-78.2687041,32,,,
1409,550,43446,103400,616,34.9455518,-78.3517218,27,,,
1014,308,21265,78900,349,34.73438779999999,-78.3632802,27,,,
774,361,26172,74900,454,34.9396992,-78.4815397,41,,,
1514,677,38598,173200,734,35.0136297,-78.359232,41,,,
1207,477,53819,133600,498,35.0137025,-78.3125433,46,,,
1564,475,28508,49000,591,35.1709097,-78.2370218,45,,,
1297,577,39321,70500,612,34.9536388,-78.172482,26,,,
1270,575,31295,70300,779,35.220949499999996,-78.2873702,48,,,
1743,611,57396,86500,819,35.2138713,-78.4462853,43,,,
2496,792,35169,76300,836,35.191795,-78.5924833,28,,,
1848,657,53504,84800,791,35.072228499999994,-78.5854288,34,,,
1957,769,33034,90600,1000,34.842338,-78.3013091,38,,,
713,279,35536,97500,342,34.7916623,-79.4779693,56,,,
1244,472,25313,68200,550,34.7977005,-79.4476141,45,,,
871,361,14256,34200,470,34.7706722,-79.4561221,75,,,
1339,475,42601,83600,656,34.9143273,-79.3768081,46,,,
1642,421,48897,85900,434,34.7455561,-79.4409112,36,,,
1513,678,45526,59700,841,34.9441615,-79.4649771,28,,,
1693,711,42264,59900,808,34.8376765,-79.3848105,26,,,
1511,582,43611,79800,664,34.89536210000001,-79.5103333,36,,,
2417,922,42031,75100,988,34.6962891,-79.4499611,30,,,
784,320,37031,78500,381,34.828117,-79.5421213,43,,,
1598,596,44394,125000,749,34.7235886,-79.5470142,37,,,
1127,462,32250,65000,564,34.7880151,-79.6278408,38,,,
1239,485,65052,117400,518,34.722674700000006,-79.4908875,39,,,
2155,839,48750,112800,906,34.7341446,-79.5132856,42,,,
1825,748,52222,128000,891,34.761528000000006,-79.5049013,30,,,
548,285,54712,111600,363,34.771209899999995,-79.4874312,50,,,
1882,633,26902,175000,716,34.7726061,-79.4716394,54,,,
1176,477,14628,54000,577,34.7898146,-79.440669,48,,,
708,279,25096,45500,327,34.771068,-79.4416399,63,,,
1021,329,23589,75700,403,34.7803488,-79.4425875,46,,,
802,290,14573,61200,378,34.761708399999996,-79.4631571,47,,,
484,249,29904,81500,321,34.8140813,-79.4729036,43,,,
2381,266,52222,102000,291,34.781341999999995,-79.3777859,32,,,
1153,423,44899,83400,449,34.79247120000001,-79.5438443,44,,,
2222,848,32598,61100,903,34.8246216,-79.5877144,29,,,
743,460,14755,,526,34.760622,-79.4742063,46,,,
471,223,13785,62000,279,34.7632664,-79.4535307,53,,,
2411,864,48167,125600,898,35.3384521,-80.3098694,35,,,
2667,1035,66696,159500,1130,35.286455600000004,-80.3943582,27,,,
1997,910,53409,158300,910,35.2599263,-80.4414701,29,,,
2332,856,67035,171300,963,35.2080999,-80.4060166,32,,,
807,339,39081,147300,344,35.2758287,-80.3215065,39,,,
1593,640,50299,119500,871,35.2035441,-80.3278201,43,,,
670,316,60469,156900,353,35.234399100000005,-80.2960424,48,,,
1012,349,41292,114300,396,35.2504784,-80.2390206,25,,,
1406,645,42730,115900,686,35.2059194,-80.2014209,31,,,
1718,653,52063,133500,761,35.3108397,-80.1348525,50,,,
859,411,59338,253600,570,35.272127399999995,-80.1382005,42,,,
1102,402,44688,88800,706,35.232866200000004,-80.1106552,55,,,
720,288,73472,83700,337,35.196225,-80.1342757,56,,,
549,194,35755,,263,35.356049,-80.1991822,63,,,
985,434,59500,180800,453,35.3667333,-80.1878178,43,,,
1159,406,,,406,35.3481576,-80.1747043,50,,,
862,358,46622,106800,469,35.344297600000004,-80.190611,56,,,
621,286,50500,110300,336,35.3572282,-80.1909577,66,,,
1477,648,45388,143000,850,35.3334145,-80.2426555,38,,,
1100,324,43065,63900,392,35.3484381,-80.2223601,67,,,
586,233,36620,105800,254,35.3427057,-80.2094376,58,,,
1048,360,62500,113900,404,35.4649593,-80.2467988,40,,,
2227,835,63003,158800,987,35.418424,-80.3009991,44,,,
1067,441,44013,126400,571,35.4552279,-80.1586686,25,,,
1294,488,74259,110200,645,35.4240744,-80.1728833,48,,,
1985,832,57945,145800,895,35.3668413,-80.0832621,28,,,
1025,405,47109,89100,489,35.4078461,-80.1071954,2018,,,
1079,456,48289,96700,527,35.3944327,-80.1922017,59,,,
1111,450,63125,121600,496,35.3933559,-80.206749,54,,,
1633,621,41354,143800,731,35.379256700000006,-80.2411592,61,,,
1296,432,29853,77800,491,35.3574275,-80.2100576,71,,,
1173,530,59063,206200,565,35.3515599,-80.3621108,30,,,
1266,306,39808,144600,360,35.490479799999996,-80.2650661,49,,,
1510,533,43533,126500,598,35.439649200000005,-80.2182927,41,,,
1519,364,40357,112300,475,35.403456799999994,-80.1443975,47,,,
1672,596,65192,140900,669,35.377151700000006,-80.1705023,32,,,
487,286,42333,69300,368,35.3765312,-80.2105263,68,,,
2411,885,58713,150900,956,35.1975217,-80.4570073,29,,,
1675,562,50972,153400,624,35.290856299999994,-80.2770425,34,,,
2781,1078,56000,142200,1179,35.247883,-80.3504528,39,,,
802,370,44593,114400,436,35.30254779999999,-80.2147063,41,,,
934,303,93354,136400,319,35.30177929999999,-80.1834609,44,,,
1710,692,45848,80300,741,35.2278882,-80.1583165,44,,,
1037,472,42361,182600,785,35.188614799999996,-80.0804089,46,,,
1218,561,38438,136100,610,35.3593474,-80.1803463,46,,,
521,268,,105400,369,35.350469700000005,-80.1869034,57,,,
1075,423,54188,105000,484,36.3452914,-80.0740983,35,,,
1621,769,41771,86000,953,36.5022187,-80.0782643,34,,,
913,330,41250,,427,36.4014376,-80.1191734,30,,,
2137,946,35375,118500,1058,36.427251,-80.3922429,26,,,
1014,495,40819,126500,696,36.51096879999999,-80.3949215,53,,,
2308,838,59932,175800,1006,36.323294,-80.2468851,31,,,
1900,875,40764,116900,1006,36.3647275,-80.1684354,35,,,
1118,459,48878,79000,459,36.303806200000004,-80.2233562,34,,,
1187,469,23750,116800,567,36.2831826,-80.0759755,34,,,
1185,555,,141500,627,36.3097308,-80.1652742,31,,,
1351,631,45368,95100,681,36.263152500000004,-80.1668929,47,,,
1481,603,39640,106400,736,36.329353499999996,-80.1198474,43,,,
1558,625,47396,141700,866,36.3935052,-80.2662145,37,,,
998,455,39306,124800,540,36.477481899999994,-80.2119358,36,,,
1582,435,55104,113600,509,36.3032153,-80.4287241,27,,,
2381,1058,50298,144700,1176,36.3682536,-80.3558482,42,,,
1274,578,46250,141500,626,36.274989399999995,-80.4199038,30,,,
1132,606,41625,143700,683,36.2674815,-80.3464051,32,,,
2886,971,79183,159200,1065,36.2943206,-80.3660899,32,,,
1151,474,36950,108700,474,36.3193889,-80.338592,29,,,
504,244,46250,136500,244,36.312424,-80.3660963,33,,,
1660,771,69313,159300,771,36.28139470000001,-80.3241155,35,,,
1744,723,42875,100300,785,36.329801700000004,-80.3232016,28,,,
1576,706,43824,81300,811,36.402982200000004,-80.0742574,28,,,
992,419,47989,146600,542,36.4947945,-80.1446388,22,,,
1107,494,46441,124700,682,36.4886781,-80.3242614,32,,,
726,337,50066,122900,435,36.4865955,-80.2503116,41,,,
1566,640,46731,152400,728,36.3655719,-80.4375514,38,,,
1586,787,35154,105900,825,36.2666847,-80.3815394,37,,,
2464,908,47034,140800,983,36.28983970000001,-80.3948097,37,,,
1728,678,44409,119800,741,36.2823015,-80.3021211,36,,,
694,316,48750,137500,342,36.452449,-80.8085722,21,,,
681,372,38145,118800,487,36.416351399999996,-80.894334,40,,,
1401,545,31406,111600,633,36.342856,-80.8686274,42,,,
864,322,46829,92700,361,36.303185799999994,-80.8634681,50,,,
864,317,73594,131100,369,36.250952399999996,-80.86618,69,,,
1816,651,55234,175000,763,36.2511986,-80.8437469,59,,,
1095,464,47045,108600,585,36.4375141,-80.6887053,38,,,
1143,390,47500,117600,437,36.3838614,-80.6681662,31,,,
1611,624,45909,151500,672,36.411139399999996,-80.7459086,41,,,
1244,396,58571,126000,419,36.3730073,-80.7384314,34,,,
821,355,45893,130200,377,36.3666516,-80.702473,27,,,
1792,617,36763,107800,793,36.3131774,-80.7277326,36,,,
1726,712,33929,112200,782,36.397830299999995,-80.6294715,36,,,
1989,809,47361,96000,900,36.306769700000004,-80.653429,30,,,
1867,719,53490,118200,857,36.3279586,-80.5867419,39,,,
1550,623,56042,146700,669,36.3981907,-80.4664408,40,,,
852,384,36646,164300,457,36.3624428,-80.4651688,44,,,
1230,516,45086,126200,658,36.521172,-80.4749297,32,,,
784,294,41346,113300,322,36.491708,-80.4631491,33,,,
1377,523,43984,118900,608,36.4642866,-80.5115315,28,,,
1492,635,35677,128800,698,36.4110972,-80.5413539,40,,,
876,330,32115,86200,414,36.5432163,-80.561506,36,,,
1216,590,26638,75400,684,36.5080046,-80.5821803,48,,,
1179,494,33611,98900,512,36.4589396,-80.5733709,27,,,
1109,429,38750,116900,457,36.488328,-80.5889078,47,,,
993,451,50139,106300,514,36.549105700000005,-80.5945303,38,,,
1562,689,19338,102000,805,36.5053068,-80.6103818,56,,,
1172,553,47298,164500,655,36.516904600000004,-80.5999056,38,,,
1355,616,33214,160100,864,36.4959523,-80.6084443,72,,,
1366,459,17198,84100,566,36.4873785,-80.603513,47,,,
947,373,57361,130200,448,36.5418714,-80.6353354,49,,,
1016,351,48472,110700,351,36.507339,-80.6527313,35,,,
876,364,28594,84800,409,36.5056136,-80.631929,40,,,
740,324,29766,92900,399,36.4898143,-80.6292139,53,,,
1068,459,36927,96000,599,36.4561366,-80.6148451,40,,,
839,350,52143,157700,388,36.47296420000001,-80.6634176,26,,,
1143,530,29363,87800,568,36.5199028,-80.7330404,38,,,
1326,502,66429,152200,554,36.496778000000006,-80.6854223,36,,,
868,336,57321,131700,362,36.472562100000005,-80.7248086,29,,,
812,346,46667,84400,377,36.5403747,-80.7693142,25,,,
1705,647,29679,129200,728,36.5013877,-80.7919361,27,,,
1017,433,50625,117600,464,36.3767785,-80.8131359,27,,,
831,340,29375,84300,591,36.2672477,-80.8553979,41,,,
1657,715,53024,161500,772,36.3014527,-80.8227531,39,,,
1369,495,36838,115100,560,36.3999853,-80.7035818,41,,,
1389,479,63417,134000,585,36.3231086,-80.7755958,31,,,
1152,412,51857,111100,473,36.4041015,-80.5847604,31,,,
1824,727,52009,135300,816,36.2961037,-80.4972325,32,,,
1583,546,71302,176800,715,36.3600713,-80.4977578,32,,,
1765,610,47879,156900,765,36.4385055,-80.4800738,25,,,
990,414,45000,70300,483,36.538207899999996,-80.5338818,28,,,
882,457,38352,110700,559,36.490299799999995,-80.5674725,33,,,
749,377,25208,108900,471,36.5194156,-80.6268996,35,,,
1160,485,64306,262700,522,36.5475477,-80.6149166,35,,,
789,381,41551,168600,434,36.5193457,-80.6090857,65,,,
1928,775,46792,135100,821,36.5442157,-80.6581049,29,,,
1343,570,34750,101800,679,36.4760898,-80.6240846,54,,,
887,341,40850,104900,454,36.522446200000005,-80.6939699,38,,,
1723,651,29125,136300,1023,36.487531,-80.8740743,45,,,
1245,498,28333,111000,738,35.437097200000004,-83.4667799,36,,,
1010,434,47344,159300,680,35.46245089999999,-83.4629491,28,,,
1064,402,31583,64500,566,35.5454448,-83.2551315,28,,,
1102,456,40000,114300,608,35.496041399999996,-83.3042437,33,,,
1229,453,43657,166800,1016,35.4129521,-83.5675134,32,,,
900,374,32209,163200,956,35.307869000000004,-83.6164298,39,,,
1927,682,34273,167800,1483,35.3751255,-83.3713825,24,,,
1061,448,45053,124500,583,35.3387121,-83.4567736,38,,,
763,341,27463,117200,460,35.4474756,-83.4219548,30,,,
2968,963,43802,107600,1242,35.471425,-83.363433,33,,,
985,392,29000,128200,577,35.422149299999994,-83.4466284,44,,,
0,0,,,42,35.5108912,-83.5202655,,,,
727,260,40625,191500,281,35.324164700000004,-82.706753,34,,,
2687,1013,41286,161500,1138,35.280671500000004,-82.6803738,39,,,
2033,902,70208,309000,1194,35.220504299999995,-82.6830515,33,,,
1752,970,68103,282800,1647,35.1452875,-82.7427117,30,,,
2039,874,48173,190000,1177,35.171051899999995,-82.651339,29,,,
1702,668,40262,175900,766,35.2100794,-82.816653,42,,,
957,364,63889,225000,463,35.175434,-82.778726,40,,,
1517,682,42755,151100,1091,35.0918814,-82.830846,31,,,
929,269,33828,,372,35.25977,-82.7056314,51,,,
985,500,47664,218900,809,35.225126700000004,-82.7293859,61,,,
1448,641,36370,210500,694,35.2265056,-82.7172491,61,,,
478,286,30313,247300,286,35.2208227,-82.7354892,61,,,
1619,757,72804,261500,1011,35.2613316,-82.7511075,26,,,
805,317,36656,178700,465,35.2315486,-82.7390428,59,,,
1158,488,39022,166600,1185,35.0814213,-82.9429903,28,,,
696,328,51136,346600,1081,35.1567026,-82.9616496,29,,,
2095,890,46442,221300,1045,35.242192200000005,-82.634261,28,,,
1273,522,56125,206700,610,35.2862544,-82.6379794,40,,,
499,262,37708,220300,495,35.11476629999999,-82.7162379,28,,,
722,259,27104,,503,35.2503574,-82.8704007,39,,,
1356,582,36719,183300,771,35.245014700000006,-82.7147903,44,,,
1116,404,49083,236900,404,35.2093467,-82.7288464,47,,,
1692,640,67864,220300,686,35.1946248,-82.7532627,40,,,
2735,1021,35750,190500,1090,35.2401417,-82.8000581,43,,,
493,224,46389,171700,296,35.144625399999995,-82.8975358,43,,,
894,388,21875,77300,526,35.9341667,-76.2305008,56,,,
687,380,24934,125800,426,35.9154189,-76.3353019,35,,,
1474,389,51528,140400,632,35.961808700000006,-76.1361422,38,,,
1064,474,48333,102400,645,35.7552958,-76.1936375,38,,,
0,0,,,0,36.024073,-76.0942078,,,,
1206,438,51713,117000,491,35.0006282,-80.3608058,53,,,
1709,629,47534,138000,727,34.9650472,-80.3584872,48,,,
637,261,56726,176400,283,35.0163731,-80.3194764,43,,,
2315,783,78967,290000,838,35.064927000000004,-80.5652984,23,,,
2136,741,75126,188000,741,35.0660436,-80.5090891,27,,,
1838,673,73563,178800,769,35.0992074,-80.4983169,37,,,
2948,885,80404,193900,934,34.8773078,-80.6035217,23,,,
1835,704,50403,134800,756,34.855819,-80.5721489,35,,,
2577,749,80923,195900,749,34.8328311,-80.6701311,31,,,
2799,868,73333,247000,989,35.1157612,-80.373894,36,,,
1636,560,63698,182500,794,35.1141186,-80.316365,36,,,
2311,894,63750,237700,969,35.074828499999995,-80.4467967,22,,,
1433,519,90551,292100,519,35.1743251,-80.5614853,24,,,
1675,575,58984,190000,692,35.1598297,-80.478871,31,,,
1097,487,39606,218600,535,35.1327222,-80.5640354,37,,,
2308,809,69375,189100,829,35.1038062,-80.6071108,18,,,
4113,1319,98586,257400,1349,35.079313299999995,-80.5915833,10,,,
2724,947,79570,171800,988,35.076860100000005,-80.6248487,20,,,
1616,469,37610,206000,469,35.067972499999996,-80.6119632,20,,,
2924,925,60559,154800,925,35.0522257,-80.6075315,14,,,
2733,792,62692,151200,792,35.0336403,-80.6271864,21,,,
3187,1021,76435,174900,1112,34.9996359,-80.6267142,14,,,
2757,1081,75216,184800,1143,35.027043299999995,-80.6545173,16,,,
1305,532,74300,163300,532,35.0248941,-80.6348112,14,,,
935,325,57670,184200,352,35.0120955,-80.6563286,25,,,
1710,637,75906,236100,666,34.976899700000004,-80.6414317,18,,,
2259,834,100357,240000,873,35.131809999999994,-80.6199839,26,,,
2164,750,125676,388100,779,35.12685220000001,-80.6417756,18,,,
1353,511,59191,127800,521,35.1134837,-80.634621,40,,,
1043,419,61220,213900,431,35.1103041,-80.66012,21,,,
4097,1203,77962,188000,1217,35.09781629999999,-80.6466285,17,,,
2059,847,49750,135900,893,35.085365700000004,-80.6622194,39,,,
2403,880,59125,153100,880,35.0710731,-80.6373176,22,,,
3151,1158,81591,259500,1190,35.0735944,-80.7143082,14,,,
1708,713,73920,213500,777,35.076215600000005,-80.6955638,16,,,
3036,873,146719,527900,873,35.0548736,-80.7091008,15,,,
3275,1222,81806,228100,1246,35.0360766,-80.5769611,23,,,
2426,899,56563,153600,1044,35.0167081,-80.5395468,28,,,
2506,818,50878,153900,853,34.8538244,-80.3619857,28,,,
1609,678,48333,152500,763,34.8940922,-80.4940588,35,,,
1363,506,39352,155900,558,34.8369454,-80.4788545,32,,,
2709,689,179226,517300,689,34.9684067,-80.7793413,8,,,
3939,1108,140595,423300,1172,34.9558151,-80.7806441,11,,,
2793,957,126648,469900,980,35.04161,-80.716141,25,,,
3928,1150,138542,450300,1206,35.0217267,-80.7354087,20,,,
1931,663,137014,341600,759,35.00980620000001,-80.7044534,22,,,
1889,578,158684,457900,578,34.9989256,-80.7008715,11,,,
1845,624,125588,356400,638,34.9457917,-80.73232,16,,,
3544,1010,135438,398300,1056,34.9742994,-80.7201361,10,,,
2481,878,80769,227200,938,34.9374724,-80.7399678,19,,,
2161,707,57875,194900,729,34.9098315,-80.767543,26,,,
2171,810,62895,173600,966,34.8469696,-80.7616771,27,,,
2471,820,73036,214200,851,34.8639981,-80.724612,23,,,
2000,711,75804,258200,757,35.0397883,-80.6798747,16,,,
2484,876,64375,208800,900,35.0525585,-80.6631984,20,,,
2418,736,92000,225400,759,35.0400576,-80.6608539,13,,,
2502,724,99063,264200,724,35.0263378,-80.6742205,12,,,
2036,619,74250,159600,640,34.9910919,-80.596212,19,,,
1127,501,51146,124300,515,34.976619299999996,-80.610923,30,,,
2277,829,40514,134000,863,34.99552429999999,-80.5624458,32,,,
687,227,16439,137500,262,34.9940866,-80.5512593,64,,,
3111,1065,65774,148900,1121,34.9676929,-80.5908641,21,,,
894,284,29634,108300,293,34.9800501,-80.5624703,54,,,
1347,471,51021,125200,535,34.9657946,-80.553272,55,,,
2271,851,56681,167200,923,34.9507275,-80.5630572,40,,,
1172,333,36895,95000,333,34.984094799999994,-80.5188917,42,,,
833,281,45884,123500,281,34.9729047,-80.4838372,38,,,
2049,635,28692,99400,799,34.97841629999999,-80.5345661,46,,,
1932,589,48073,128000,665,35.007929299999994,-80.4606421,27,,,
3787,948,46210,135200,992,35.015319,-80.4281625,26,,,
2282,719,43417,144100,790,34.9712902,-80.4443048,35,,,
2027,703,57165,172700,822,34.922354399999996,-80.4438434,33,,,
4380,1277,103646,319500,1381,34.9705147,-80.6767542,,,,
1513,542,111944,368600,577,34.944235600000006,-80.6863631,18,,,
1544,578,55221,162500,697,34.9503434,-80.6382996,23,,,
1583,571,56836,180500,623,34.926858700000004,-80.6140025,34,,,
1486,523,55417,174700,576,34.9057204,-80.6656851,29,,,
2959,866,192661,444600,894,35.0242891,-80.779977,15,,,
2848,789,164417,413300,789,35.0176651,-80.7837167,18,,,
4433,1251,183750,668700,1281,35.0072114,-80.8192268,13,,,
2297,707,204219,760400,707,34.9984107,-80.7870713,14,,,
2675,933,89531,273600,942,35.15725870000001,-80.5956141,19,,,
1611,568,67031,232200,585,35.1232653,-80.4871827,33,,,
2553,698,91538,237200,722,35.121201899999996,-80.6245752,12,,,
2475,1011,74766,187700,1068,35.085435,-80.641085,19,,,
2334,856,59722,168800,893,35.0786034,-80.6773785,25,,,
1992,839,79688,215500,881,35.050703399999996,-80.6881305,27,,,
1261,433,50050,172500,450,35.0058973,-80.3949869,46,,,
921,359,57708,172600,367,34.9281924,-80.3530468,27,,,
970,371,51339,199200,371,35.0992041,-80.5659774,46,,,
2830,892,154250,494300,892,34.9847876,-80.8058981,14,,,
3024,808,148750,514300,850,34.9748532,-80.753727,12,,,
1176,358,125000,656700,358,34.9978648,-80.761208,26,,,
2997,871,131750,380800,923,34.9996397,-80.6769171,14,,,
3004,952,86071,257300,1095,34.9289349,-80.7757211,9,,,
707,326,50278,185900,326,34.9150071,-80.7110643,24,,,
1724,546,103953,307700,566,35.05015039999999,-80.6537275,14,,,
1480,530,57292,142800,555,35.0137735,-80.5990421,22,,,
2914,963,41411,262900,1055,35.0149842,-80.4941551,26,,,
2270,830,36549,136100,867,35.0194615,-80.5834165,35,,,
2315,524,38333,96600,558,34.9917706,-80.5415496,49,,,
1686,537,40344,117600,564,34.981073200000004,-80.5508997,60,,,
2718,826,68229,184900,854,34.9477837,-80.5289465,37,,,
2132,794,55068,104900,810,36.1953964,-78.4554059,32,,,
1587,694,41875,87500,822,36.2416981,-78.3995407,33,,,
1090,389,29489,65900,468,36.3758409,-78.3221154,33,,,
1491,575,62375,172400,749,36.3909887,-78.3791971,38,,,
1885,791,36806,128600,856,36.326567600000004,-78.4343995,44,,,
1116,452,80469,222700,509,36.311797799999994,-78.4430507,41,,,
2744,959,48411,102000,1067,36.374272999999995,-78.4636716,31,,,
1198,471,,166800,525,36.3635896,-78.4220222,34,,,
1203,625,44375,155700,721,36.2945839,-78.4843243,32,,,
1765,644,40000,93800,683,36.301593200000006,-78.3179098,38,,,
2635,848,47283,73500,914,36.2745633,-78.3398178,23,,,
2422,879,46821,71200,910,36.3376829,-78.3103897,25,,,
2349,770,33882,85000,784,36.3124605,-78.3749075,40,,,
595,236,,87400,338,36.3194701,-78.4044206,48,,,
920,277,31979,89500,432,36.3198906,-78.398178,57,,,
